iteration; subpops; biggest_subpop; best; avg; dev
359; 5; 32; 31; 32.25; 0.807087
360; 5; 32; 31; 32.25; 0.807056
361; 5; 32; 31; 32.25; 0.80705
362; 5; 32; 31; 32.25; 0.807049
363; 5; 32; 31; 32.25; 0.807048
364; 5; 32; 31; 32.25; 0.807048
365; 5; 32; 31; 32.25; 0.807048
366; 5; 32; 31; 32.25; 0.807048
367; 5; 32; 31; 32.25; 0.807048
368; 5; 32; 31; 32.25; 0.807048
369; 5; 32; 31; 32.25; 0.807048
370; 5; 32; 31; 32.25; 0.807048
371; 5; 32; 31; 32.25; 0.807048
372; 5; 32; 31; 32.25; 0.807048
373; 5; 32; 31; 32.25; 0.807048
374; 5; 32; 31; 32.25; 0.807048
375; 5; 32; 31; 32.25; 0.807048
376; 5; 32; 31; 32.25; 0.807048
377; 5; 32; 31; 32.25; 0.807048
378; 5; 32; 31; 32.25; 0.807048
379; 5; 32; 31; 32.25; 0.807048
380; 5; 32; 31; 32.25; 0.807048
381; 5; 32; 31; 32.25; 0.807048
382; 5; 32; 31; 32.25; 0.807048
383; 5; 32; 31; 32.25; 0.807048
384; 5; 32; 31; 32.25; 0.807048
385; 5; 32; 31; 32.25; 0.807048
386; 5; 32; 31; 32.25; 0.807048
387; 5; 32; 31; 32.25; 0.807048
388; 5; 32; 31; 32.25; 0.807048
389; 5; 32; 31; 32.25; 0.807048
390; 5; 32; 31; 32.25; 0.807048
391; 5; 32; 31; 32.25; 0.807048
392; 5; 32; 31; 32.25; 0.807048
393; 5; 32; 31; 32.25; 0.807048
394; 5; 32; 31; 32.25; 0.807048
395; 5; 32; 31; 32.25; 0.807048
396; 5; 32; 31; 32.25; 0.807048
397; 5; 32; 31; 32.25; 0.807048
398; 5; 32; 31; 32.25; 0.807048
399; 5; 32; 31; 32.25; 0.807048
400; 5; 32; 31; 32.25; 0.807048
401; 5; 32; 31; 32.25; 0.807048
402; 5; 32; 31; 32.25; 0.807048
403; 5; 32; 31; 32.25; 0.807048
404; 5; 32; 31; 32.25; 0.807048
405; 5; 32; 31; 32.25; 0.807048
406; 5; 32; 31; 32.25; 0.807048
407; 5; 32; 31; 32.25; 0.807048
408; 5; 32; 31; 32.25; 0.807048
409; 5; 32; 31; 32.25; 0.807048
410; 5; 32; 31; 32.25; 0.807048
411; 5; 32; 31; 32.25; 0.807048
412; 5; 32; 31; 32.25; 0.807048
413; 5; 32; 31; 32.25; 0.807048
414; 5; 32; 31; 32.25; 0.807048
415; 5; 32; 31; 32.25; 0.807048
416; 5; 32; 31; 32.25; 0.807048
417; 5; 32; 31; 32.25; 0.807048
418; 5; 32; 31; 32.25; 0.807048
419; 5; 32; 31; 32.25; 0.807048
420; 5; 32; 31; 32.25; 0.807048
421; 5; 32; 31; 32.25; 0.808719
422; 5; 32; 31; 32.25; 0.809053
423; 5; 32; 31; 32.25; 0.80912
424; 5; 32; 31; 32.25; 0.809133
425; 5; 32; 31; 32.25; 0.809136
426; 5; 32; 31; 32.25; 0.809136
427; 5; 32; 31; 32.25; 0.809136
428; 5; 32; 31; 32.25; 0.809136
429; 5; 32; 31; 32.25; 0.809136
430; 5; 32; 31; 32.25; 0.809136
431; 5; 32; 31; 32.25; 0.809136
432; 5; 32; 31; 32.25; 0.809136
433; 5; 32; 31; 32.25; 0.809136
434; 5; 32; 31; 32.25; 0.809136
435; 5; 32; 31; 32.25; 0.809136
436; 5; 32; 31; 32.25; 0.809136
437; 5; 32; 31; 32.25; 0.809136
438; 5; 32; 31; 32.25; 0.809136
439; 5; 32; 31; 32.25; 0.809136
440; 5; 32; 31; 32.25; 0.809136
441; 5; 32; 31; 32.25; 0.809136
442; 5; 32; 31; 32.25; 0.809136
443; 5; 32; 31; 32.25; 0.809136
444; 5; 32; 31; 32.25; 0.809136
445; 5; 32; 31; 32.25; 0.809136
446; 5; 32; 31; 32.25; 0.809136
447; 5; 32; 31; 32.25; 0.809136
448; 5; 32; 31; 32.25; 0.809136
449; 5; 32; 31; 32.25; 0.809136
450; 5; 32; 31; 32.25; 0.809136
451; 5; 32; 31; 32.25; 0.809136
452; 5; 32; 31; 32.25; 0.809136
453; 5; 32; 31; 32.25; 0.809136
454; 5; 32; 31; 32.25; 0.809136
455; 5; 32; 31; 32.25; 0.809136
456; 5; 32; 31; 32.25; 0.809136
457; 5; 32; 31; 32.25; 0.809136
458; 5; 32; 31; 32.25; 0.809136
459; 5; 32; 31; 32.25; 0.809136
460; 5; 32; 31; 32.25; 0.809136
461; 5; 32; 31; 32.25; 0.809136
462; 5; 32; 31; 32.25; 0.809136
463; 5; 32; 31; 32.25; 0.809136
464; 5; 32; 31; 32.25; 0.809136
465; 5; 32; 31; 32.25; 0.809136
466; 5; 32; 31; 32.25; 0.809136
467; 5; 32; 31; 32.25; 0.809136
468; 5; 32; 31; 32.25; 0.809136
469; 5; 32; 31; 32.25; 0.809136
470; 5; 32; 31; 32.25; 0.809136
471; 5; 32; 31; 32.25; 0.809136
472; 5; 32; 31; 32.25; 0.809136
473; 5; 32; 31; 32.25; 0.809136
474; 5; 32; 31; 32.25; 0.809136
475; 5; 32; 31; 32.25; 0.809136
476; 5; 32; 31; 32.25; 0.809136
477; 5; 32; 31; 32.25; 0.809136
478; 5; 32; 31; 32.25; 0.809136
479; 5; 32; 31; 32.25; 0.809136
480; 5; 32; 31; 32.25; 0.809136
481; 5; 32; 31; 32.25; 0.809136
482; 5; 32; 31; 32.25; 0.809136
483; 5; 32; 31; 32.25; 0.809136
484; 5; 32; 31; 32.25; 0.809136
485; 5; 32; 31; 32.25; 0.809136
486; 5; 32; 30; 32.1875; 0.785474
487; 5; 32; 30; 32.1875; 0.780742
488; 5; 32; 30; 32.1875; 0.779795
489; 5; 32; 30; 32.1875; 0.779606
490; 5; 32; 30; 32.1875; 0.779568
491; 5; 32; 30; 32.1875; 0.779561
492; 5; 32; 30; 32.1875; 0.779559
493; 5; 32; 30; 32.1875; 0.779559
494; 5; 32; 30; 32.1875; 0.779559
495; 5; 32; 30; 32.1875; 0.779559
496; 5; 32; 30; 32.1875; 0.779559
497; 5; 32; 30; 32.1875; 0.779559
498; 5; 32; 30; 32.1875; 0.779559
499; 5; 32; 30; 32.1875; 0.779559
500; 5; 32; 30; 32.1875; 0.779559
501; 5; 32; 30; 32.1875; 0.779559
502; 5; 32; 30; 32.1875; 0.779559
503; 5; 32; 30; 32.1875; 0.779559
504; 5; 32; 30; 32.1875; 0.779559
505; 5; 32; 30; 32.1875; 0.779559
506; 5; 32; 30; 32.1875; 0.779559
507; 5; 32; 30; 32.1875; 0.779559
508; 5; 32; 30; 32.1875; 0.779559
509; 5; 32; 30; 32.1875; 0.779559
510; 5; 32; 30; 32.1875; 0.779559
511; 5; 32; 30; 32.1875; 0.779559
512; 5; 32; 30; 32.1875; 0.779559
513; 5; 32; 30; 32.1875; 0.779559
514; 5; 32; 30; 32.1875; 0.779559
515; 5; 32; 30; 32.1875; 0.779559
516; 5; 32; 30; 32.1875; 0.779559
517; 5; 32; 30; 32.1875; 0.779559
518; 5; 32; 30; 32.1875; 0.779559
519; 5; 32; 30; 32.1875; 0.779559
520; 5; 32; 30; 32.1875; 0.779559
521; 5; 32; 30; 32.1875; 0.779559
522; 5; 32; 30; 32.1875; 0.779559
523; 5; 32; 30; 32.1875; 0.779559
524; 5; 32; 30; 32.1875; 0.779559
525; 5; 32; 30; 32.1875; 0.779559
526; 5; 32; 30; 32.1875; 0.779559
527; 5; 32; 30; 32.1875; 0.779559
528; 5; 32; 30; 32.1875; 0.779559
529; 5; 32; 30; 32.1875; 0.779559
530; 5; 32; 30; 32.1875; 0.779559
531; 5; 32; 30; 32.1875; 0.779559
532; 5; 32; 30; 32.1875; 0.779559
533; 5; 32; 30; 32.1875; 0.779559
534; 5; 32; 30; 32.1875; 0.779559
535; 5; 32; 30; 32.1875; 0.779559
536; 5; 32; 30; 32.1875; 0.779559
537; 5; 32; 30; 32.1875; 0.779559
538; 5; 32; 30; 32.1875; 0.779559
539; 5; 32; 30; 32.1875; 0.779559
540; 5; 32; 30; 32.1875; 0.779559
541; 5; 32; 30; 32.1875; 0.779559
542; 5; 32; 30; 32.1875; 0.779559
543; 5; 32; 30; 32.1875; 0.779559
544; 5; 32; 30; 32.1875; 0.779559
545; 5; 32; 30; 32.1875; 0.779559
546; 5; 32; 30; 32.1875; 0.779559
547; 5; 32; 30; 32.1875; 0.779559
548; 5; 32; 30; 32.1875; 0.779559
549; 5; 32; 30; 32.1875; 0.779559
550; 5; 32; 30; 32.1875; 0.779559
551; 5; 32; 30; 32.1875; 0.779559
552; 5; 32; 30; 32.1875; 0.779559
553; 5; 32; 30; 32.1875; 0.779559
554; 5; 32; 30; 32.1875; 0.779559
555; 5; 32; 30; 32.1875; 0.779559
556; 5; 32; 30; 32.1875; 0.779559
557; 5; 32; 30; 32.1875; 0.779559
558; 5; 32; 30; 32.1875; 0.779559
559; 5; 32; 30; 32.1875; 0.779559
560; 5; 32; 30; 32.1875; 0.779559
561; 5; 32; 30; 32.1875; 0.779559
562; 5; 32; 30; 32.1875; 0.779559
563; 5; 32; 30; 32.1875; 0.779559
564; 5; 32; 30; 32.1875; 0.779559
565; 5; 32; 30; 32.1875; 0.779559
566; 5; 32; 30; 32.1875; 0.779559
567; 5; 32; 30; 32.1875; 0.779559
568; 5; 32; 30; 32.1875; 0.779559
569; 5; 32; 30; 32.1875; 0.779559
570; 5; 32; 30; 32.1875; 0.779559
571; 5; 32; 30; 32.1875; 0.779559
572; 5; 32; 30; 32.1875; 0.779559
573; 5; 32; 30; 32.1875; 0.779559
574; 5; 32; 30; 32.1875; 0.779559
575; 5; 32; 30; 32.1875; 0.779559
576; 5; 32; 30; 32.1875; 0.779559
577; 5; 32; 30; 32.1875; 0.779559
578; 5; 32; 30; 32.1875; 0.779559
579; 5; 32; 30; 32.1875; 0.779559
580; 5; 32; 30; 32.1875; 0.779559
581; 5; 32; 30; 32.1875; 0.779559
582; 5; 32; 30; 32.1875; 0.779559
583; 5; 32; 30; 32.1875; 0.779559
584; 5; 32; 30; 32.1875; 0.779559
585; 5; 32; 30; 32.1875; 0.779559
586; 5; 32; 30; 32.1875; 0.779559
587; 5; 32; 30; 32.1875; 0.779559
588; 5; 32; 30; 32.1875; 0.779559
589; 5; 32; 30; 32.1875; 0.779559
590; 5; 32; 30; 32.1875; 0.779559
591; 5; 32; 30; 32.1875; 0.779559
592; 5; 32; 30; 32.1875; 0.779559
593; 5; 32; 30; 32.1875; 0.779559
594; 5; 32; 30; 32.1875; 0.779559
595; 5; 32; 30; 32.1875; 0.779559
596; 5; 32; 30; 32.1875; 0.779559
597; 5; 32; 30; 32.1875; 0.779559
598; 5; 32; 30; 32.1875; 0.779559
599; 5; 32; 30; 32.1875; 0.779559
600; 5; 32; 30; 32.1875; 0.779559
601; 5; 32; 30; 32.1875; 0.779559
602; 5; 32; 30; 32.1875; 0.779559
603; 5; 32; 30; 32.1875; 0.779559
604; 5; 32; 30; 32.1875; 0.779559
605; 5; 32; 30; 32.1875; 0.779559
606; 5; 32; 30; 32.1875; 0.779559
607; 5; 32; 30; 32.1875; 0.779559
608; 5; 32; 30; 32.1875; 0.779559
609; 5; 32; 30; 32.1875; 0.779559
610; 5; 32; 30; 32.1875; 0.779559
611; 5; 32; 30; 32.1875; 0.779559
612; 5; 32; 30; 32.1875; 0.779559
613; 5; 32; 30; 32.1875; 0.779559
614; 5; 32; 30; 32.1875; 0.779559
615; 5; 32; 30; 32.1875; 0.779559
