temp; best; diff
3181.55; -542612; -4610.7
3026.37; -545100; -29071.2
2878.77; -536041; 4917.54
2738.36; -490443; -34474
2604.8; -485583; -44127.5
2477.76; -456732; -17487.8
2356.91; -431389; 1789.18
2241.96; -457915; -19765.2
2132.61; -415280; -7137.09
2028.6; -391136; -43174.3
1929.66; -406348; -51506.9
1835.54; -414349; -24367.4
1746.02; -388686; -40564.8
1660.86; -379755; -18079.7
1579.85; -377829; -2560.1
1502.8; -367152; -47247.7
1429.5; -358647; -11049.5
1359.78; -358991; -30328.3
1293.46; -346547; -12643.7
1230.38; -348951; -61612.4
1170.37; -321911; -4266.67
1113.29; -317461; -16835.7
1058.99; -314848; -10966.5
1007.34; -316249; -114870
958.206; -299919; -8222.69
911.472; -281059; -11686.5
867.017; -273517; -14243.2
824.73; -273478; -10876.8
784.505; -261490; -46907.2
746.242; -247874; -11863.3
709.846; -244380; -21084.5
675.225; -239791; 289.221
642.292; -234251; -27860.4
610.966; -225346; -23138.3
581.167; -224070; -13747.9
552.822; -224211; -31049.7
525.859; -226025; -10099.6
500.211; -218393; -33158.6
475.814; -218829; -11163.2
452.608; -214814; -17505.4
430.533; -215304; -15664.9
409.534; -212067; -16015.3
389.56; -206624; -27944.8
370.56; -203585; -18683.8
352.487; -202871; -5374.88
335.295; -202395; -34679.4
318.942; -199424; -3675.25
303.386; -198912; -14393.7
288.589; -199173; -32009.2
274.514; -195691; -14541.7
261.125; -194359; -34362.3
248.389; -194021; -19635.9
236.274; -191991; -11155.9
224.75; -189080; -14257.1
213.789; -187725; -14508.1
203.362; -188665; 280.673
193.443; -187113; -38485.3
184.008; -186911; -2181.01
175.034; -184413; -47029.3
166.497; -183938; -6161.47
158.376; -183938; -34199.7
150.652; -183599; -5817.46
143.304; -181382; -2552.02
136.315; -178747; -5168.2
129.666; -176452; -2516.93
123.342; -176172; -907.959
117.326; -176172; -23858.4
111.604; -175332; -16110.9
106.161; -175452; -52039.5
100.983; -173711; -24919.7
96.0576; -173458; -4761.81
91.3726; -173196; -29679.3
86.9161; -172256; -5223.13
82.6769; -172285; -1337.8
78.6445; -172063; -22417.9
74.8088; -169488; -34225.5
71.1602; -169488; -19386.4
67.6895; -169249; -4854.78
64.388; -169249; -15517.1
61.2477; -169223; -16179.8
58.2604; -169215; -21968.5
55.4189; -168947; -16392.6
52.7159; -168846; -14385.8
50.1448; -168777; -28570.9
47.6991; -167527; 0
45.3727; -167527; -2361.71
43.1597; -167527; -7260.73
41.0547; -167527; -517.262
39.0523; -167514; -4472.38
37.1477; -167514; -16200.9
35.3358; -166729; -377.437
33.6124; -166729; -8835.89
31.973; -166131; -9403.81
30.4136; -166233; -84028
28.9303; -166228; -13085.7
27.5192; -166228; -7475.56
26.177; -165935; -16326.1
24.9003; -165935; -20997.9
23.6859; -165935; -15826.5
22.5306; -165840; -28910.9
21.4317; -165874; -5301.71
20.3865; -165874; -18527.7
19.3921; -163369; 0
18.4463; -163369; -16129.8
17.5466; -163369; -12142.8
16.6908; -162438; -28408.8
15.8768; -162438; -15060.2
15.1024; -160801; -2463.48
14.3658; -160801; -7151.75
13.6652; -160095; -12836
12.9987; -160095; -13482.7
12.3647; -160095; -38207.5
11.7616; -160095; -21861.1
11.188; -160095; -8404.05
10.6423; -160095; -25423.8
10.1233; -160095; -9235.94
9.62952; -160095; -26611.9
9.15986; -160095; -11112.3
8.7131; -160095; -18368.5
8.28814; -160095; -23365.4
7.8839; -160095; -45320.4
7.49938; -160095; -70416.9
7.13361; -160095; -13292.7
6.78569; -160095; -645.862
6.45473; -160062; -1479.93
6.13991; -160062; -19329.6
5.84045; -160062; -18331.7
5.55559; -160062; -20878.5
5.28463; -160062; -36814.2
5.02689; -160062; -20309.6
4.78171; -160062; -14640.4
4.54849; -160062; -13715
4.32665; -160036; 0
4.11562; -160036; -71225.1
3.91489; -160036; -10671.2
3.72395; -159933; -15510.1
3.54232; -159933; -11109.7
3.36955; -159933; -71090.2
3.20521; -159933; -14618.3
3.04888; -159584; -13818
2.90018; -159584; -33961.9
2.75873; -159584; -7884.16
2.62418; -159584; -7021.66
2.49619; -159584; -21548.4
2.37444; -159584; -11228.5
2.25863; -159584; -17316.7
2.14847; -159584; -10156.3
2.04369; -159584; -40536.7
1.94401; -159584; -3088.04
1.8492; -159584; -1218.32
1.759; -159584; -16190.3
1.67321; -159584; -13546.2
1.59161; -159584; -5528.74
1.51398; -159584; -11400.7
1.44014; -159584; -20595
1.3699; -159584; -15452.5
1.30308; -159584; -17131.8
1.23953; -159584; -16249.7
1.17907; -159584; -429.051
1.12157; -159584; -6995.34
1.06686; -159584; -49758.6
1.01483; -159584; -70291.1
0.965333; -159584; -4623.27
0.918251; -159584; -64937.7
0.873465; -159584; -101666
0.830864; -159584; -7606.75
0.79034; -159584; -19919.3
0.751793; -159584; -17459.8
0.715126; -159584; -26443.1
0.680247; -159584; -1264.84
0.647069; -159584; -5366.14
0.61551; -159584; -11594.7
0.58549; -159584; -23562.5
0.556933; -159584; -11221.6
0.52977; -159584; -8599.14
0.503932; -159584; -4855.92
0.479353; -159584; -20046.3
0.455974; -159584; -35869.3
0.433735; -159584; -2966.56
0.41258; -159584; -521.537
0.392458; -159584; -27755.1
0.373316; -159584; -18138.6
0.355108; -159584; -18924.6
0.337789; -159584; -14372.3
0.321314; -159584; -58553.9
0.305642; -159584; -30069.8
0.290735; -159584; -32485.8
0.276555; -159584; -5202.93
0.263067; -159584; -10488.4
0.250236; -159584; -992.836
0.238032; -159584; -4241.58
0.226422; -159584; -17301.5
0.215379; -159584; -48759.4
0.204874; -159584; -3040.99
0.194882; -159584; -3797.9
0.185377; -159584; -13591.2
0.176335; -159584; -14528
0.167735; -159584; -17753.2
0.159554; -159584; -3420.78
0.151772; -159584; -8234.42
0.14437; -159584; -19540
0.137328; -159584; -7264.12
0.130631; -159584; -4795.29
0.124259; -159584; -23630.3
0.118199; -159584; -4744.87
0.112434; -159584; -23403.5
0.10695; -159584; -21826.8
0.101734; -159584; -10650
0.0967721; -159584; -20782.5
0.0920522; -159584; -19992.6
0.0875625; -159584; -1006.58
0.0832919; -159584; -6548.53
0.0792295; -159584; -13881.7
0.0753652; -159584; -7849.95
0.0716894; -159584; -24101
0.0681929; -159584; -13873.2
0.064867; -159584; -25812
0.0617032; -159584; -10300.1
0.0586938; -159584; -32663.3
0.0558311; -159584; -6890.29
0.053108; -159584; -15367
0.0505178; -159584; -4122.7
0.0480539; -159584; -8763.02
0.0457102; -159584; -12663.4
0.0434807; -159584; -18969.4
0.0413601; -159584; -13097.1
0.0393428; -159584; -39462.5
0.0374239; -159584; -13035
0.0355987; -159584; -26054.2
0.0338624; -159584; -22965.1
0.0322108; -159584; -24939.1
0.0306398; -159584; -17534.7
0.0291454; -159584; -74103.8
0.0277239; -159584; -19016.6
0.0263717; -159576; -3478.52
0.0250855; -159576; -6864.18
0.023862; -159576; -303.428
0.0226982; -159576; -11256
0.0215911; -159576; -7791.16
0.0205381; -159576; -12146.5
0.0195364; -159576; -10382.7
0.0185835; -159576; -26500.3
0.0176772; -159576; -8434.53
0.016815; -159576; -43344.4
0.0159949; -159576; -11601
0.0152148; -159576; -17382.4
0.0144727; -159576; -14983
0.0137668; -159576; -7949.75
0.0130954; -159576; -10051.7
0.0124567; -159576; -8643.23
0.0118491; -159576; -18797.1
0.0112712; -159576; -16286.1
0.0107215; -159576; -19539.8
0.0101986; -159576; -7415.92
0.00970114; -159576; -11727.1
0.00922799; -159576; -58381.9
0.00877791; -159576; -13262.7
0.00834978; -159576; -15016.6
0.00794254; -159576; -12879.4
0.00755516; -159576; -16446.8
0.00718667; -159576; -2929.97
0.00683616; -159576; -7555.33
0.00650274; -159576; -5027.28
0.00618558; -159576; -15966.5
0.00588389; -159576; -13391
0.00559692; -159576; -24680.8
0.00532394; -159576; -43293.1
0.00506427; -159576; -15196.9
0.00481727; -159576; -6404.79
0.00458232; -159576; -55053.5
0.00435883; -159576; -44760.9
0.00414624; -159576; -19431.5
0.00394401; -159576; -9013.96
0.00375165; -159576; -8914.63
0.00356867; -159576; -6987.07
0.00339462; -159576; 0
0.00322905; -159576; -16539.2
0.00307156; -159576; -2363.96
0.00292175; -159576; -7583.12
0.00277925; -159576; -28418.4
0.0026437; -159576; -16670.4
0.00251476; -159576; -524.098
0.0023921; -159576; -18962.8
0.00227543; -159576; -1701.82
0.00216445; -159576; -11326.1
0.00205889; -159576; -3635.66
0.00195847; -159576; -5789.9
0.00186295; -159576; -16789.7
0.00177209; -159576; -14300.5
0.00168566; -159576; -12235.6
0.00160344; -159576; -15033.2
0.00152524; -159576; -14272.5
0.00145085; -159576; -23988.8
0.00138009; -159576; -7159.49
0.00131278; -159576; -2515.48
0.00124875; -159576; -10929
0.00118784; -159576; -20509.8
0.00112991; -159576; -24956.6
0.0010748; -159576; -13556.1
0.00102238; -159576; -11569.5
0.000972513; -159576; -9440.01
0.000925081; -159576; -13643.4
0.000879962; -159576; -29498.1
0.000837044; -159576; -10334.3
0.000796218; -159576; -14150.2
0.000757384; -159576; -28490.8
0.000720445; -159576; -9172.33
0.000685306; -159576; -7598.02
0.000651882; -159576; 0
0.000620088; -159576; -6834.34
0.000589844; -159576; -28073.5
0.000561076; -159576; -18802.8
0.00053371; -159576; -14666.3
0.00050768; -159576; 0
0.000482919; -159576; -8940.14
0.000459365; -159576; -21268.9
0.000436961; -159576; -6695.26
0.000415649; -159576; -895.264
0.000395377; -159576; -16860.4
0.000376093; -159576; -5830.13
0.00035775; -159576; -12490.6
0.000340301; -159576; -17344.9
0.000323704; -159576; -53166.4
0.000307916; -159576; -56736.1
0.000292898; -159576; -23138.4
0.000278612; -159576; -18715.5
0.000265024; -159576; 0
0.000252098; -159576; -38761.8
0.000239802; -159576; -7966.84
0.000228106; -159576; -29600.4
0.000216981; -159576; -28594.2
0.000206398; -159576; -18699.5
0.000196331; -159576; -30500.6
0.000186756; -159576; -10917.1
0.000177647; -159576; -2286.42
0.000168983; -159576; -9083.31
0.000160741; -159576; -812.28
0.000152901; -159576; -9509.28
0.000145444; -159576; -30100.4
0.00013835; -159576; -10010.3
0.000131602; -159576; -4452.7
0.000125184; -159576; -9492.5
0.000119078; -159576; -17581.4
0.00011327; -159576; -7989.86
0.000107746; -159576; -10910.7
0.000102491; -159576; -41639.3
9.74918e-05; -159576; -12723.6
9.27369e-05; -159576; -13164.4
8.82138e-05; -159576; -6151.74
8.39114e-05; -159576; -38584
7.98188e-05; -159576; -22778.9
7.59258e-05; -159576; -16611.9
7.22226e-05; -159576; -4854.04
6.87001e-05; -159576; -24256.1
6.53494e-05; -159576; -34617.4
6.21621e-05; -159576; -34098.4
5.91303e-05; -159576; -27736.6
5.62463e-05; -159576; -13141.7
5.3503e-05; -159576; -59299.6
5.08935e-05; -159576; -25293.3
4.84113e-05; -159576; -16652.2
4.60502e-05; -159576; -5159.05
4.38041e-05; -159576; -8270
4.16677e-05; -159576; -26140
3.96354e-05; -159576; -24713
3.77023e-05; -159576; -35035.5
3.58634e-05; -159576; -14711.5
3.41143e-05; -159576; -14168.6
3.24504e-05; -159576; -61460.3
3.08677e-05; -159576; -20867.7
2.93622e-05; -159576; -13326.3
2.79301e-05; -159576; -7960.08
2.65679e-05; -159576; -21318.1
2.52721e-05; -159576; -26016.4
2.40395e-05; -159576; -86512
2.2867e-05; -159576; -6791.27
2.17517e-05; -159576; -5728.59
2.06908e-05; -159576; -56736.1
1.96817e-05; -159576; -8952.16
1.87218e-05; -159576; -18358.3
1.78086e-05; -159576; -87857.8
1.69401e-05; -159576; -10474.7
1.61138e-05; -159576; -18698.8
1.53279e-05; -159576; -33184.3
1.45803e-05; -159576; -1234.06
1.38692e-05; -159576; -1831.43
1.31928e-05; -159576; -23019.1
1.25493e-05; -159576; -13370.9
1.19372e-05; -159576; 0
1.1355e-05; -159576; -19596.9
1.08012e-05; -159576; -8862.41
1.02744e-05; -159576; -2885.47
9.77329e-06; -159576; -16440.8
9.29662e-06; -159576; -3178.42
8.8432e-06; -159576; -46752.6
8.41189e-06; -159576; -14036.5
8.00162e-06; -159576; -16492.7
7.61135e-06; -159576; -7820.24
7.24013e-06; -159576; -8940.14
6.887e-06; -159576; -24197.6
6.5511e-06; -159576; -23406.8
6.23159e-06; -159576; -14908.6
5.92765e-06; -159576; -14329.8
5.63854e-06; -159576; -23297.6
5.36354e-06; -159576; -25974.9
5.10194e-06; -159576; -67486.1
4.8531e-06; -159576; -15381.3
4.6164e-06; -159576; -20716.6
4.39125e-06; -159576; -34320.8
4.17707e-06; -159576; -13140.6
3.97335e-06; -159576; -19489.3
3.77955e-06; -159576; -14928.8
3.59521e-06; -159576; -1498.18
3.41986e-06; -159576; -32710.8
3.25307e-06; -159576; -11862.2
3.09441e-06; -159576; -5680.13
2.94348e-06; -159576; -6170.71
2.79992e-06; -159576; -29939.9
2.66336e-06; -159576; -7706.02
2.53346e-06; -159576; -11569
2.4099e-06; -159576; -34172.8
2.29236e-06; -159576; -25948.2
2.18055e-06; -159576; -1317.31
2.0742e-06; -159576; -13823
1.97304e-06; -159576; -32462.8
1.87681e-06; -159576; -5281.35
1.78527e-06; -159576; -15626.3
1.6982e-06; -159576; -16972.4
1.61537e-06; -159576; -2095.97
1.53658e-06; -159576; -8071.2
1.46164e-06; -159576; -14148.4
1.39035e-06; -159576; -29800.4
1.32254e-06; -159576; -6985.91
1.25804e-06; -159576; -31096.1
1.19668e-06; -159576; -20546.7
1.13831e-06; -159576; -25232.6
1.08279e-06; -159576; -14598
1.02998e-06; -159576; -24657.3
9.79746e-07; -159576; -401.505
9.31961e-07; -159576; -19220.6
8.86507e-07; -159576; -21353
8.43269e-07; -159576; -6834.34
8.02141e-07; -159576; -40263.1
7.63018e-07; -159576; -29600.4
7.25803e-07; -159576; -13008.6
6.90404e-07; -159576; 0
6.56731e-07; -159576; -28561
6.247e-07; -159576; -13141.7
5.94231e-07; -159576; -31377.4
5.65249e-07; -159576; -4612.01
5.3768e-07; -159576; -25165
5.11456e-07; -159576; -6170.71
4.86511e-07; -159576; -629.807
4.62782e-07; -159576; -14422.3
4.40211e-07; -159576; -7141.42
4.1874e-07; -159576; -5564.82
3.98317e-07; -159576; -13991.1
3.7889e-07; -159576; -30892.6
3.60411e-07; -159576; -33882.9
3.42832e-07; -159576; -1881.99
3.26111e-07; -159576; -14243.4
3.10206e-07; -159576; -30072.4
2.95076e-07; -159576; -18416.1
2.80685e-07; -159576; -16777.9
2.66995e-07; -159576; -19685.2
2.53973e-07; -159576; -42249.4
2.41586e-07; -159576; -13046.5
2.29803e-07; -159576; -15506.8
2.18595e-07; -159576; -18205.7
2.07933e-07; -159576; -76239.1
1.97792e-07; -159576; -17920.5
1.88145e-07; -159576; -23562.4
1.78968e-07; -159576; -12808.8
1.7024e-07; -159576; -12660.9
1.61936e-07; -159576; -21005
1.54038e-07; -159576; -8897.69
1.46525e-07; -159576; -28852.6
1.39379e-07; -159576; -22483.7
1.32581e-07; -159576; -2000.83
1.26115e-07; -159576; -12431.6
1.19964e-07; -159576; -8667.63
1.14113e-07; -159576; -14281.9
1.08547e-07; -159576; -11245.5
1.03253e-07; -159576; -18980.5
9.82169e-08; -159576; -35580.7
9.34266e-08; -159576; -13638.4
8.88699e-08; -159576; -40947.3
8.45355e-08; -159576; -2994.82
8.04124e-08; -159576; -13616.6
7.64905e-08; -159576; -31628.8
7.27598e-08; -159576; -19556.3
6.92111e-08; -159576; -29039.2
6.58355e-08; -159576; -31526.2
6.26245e-08; -159576; -46681
5.95701e-08; -159576; -18056.3
5.66647e-08; -159576; 0
5.3901e-08; -159576; -60682.1
5.12721e-08; -159576; -6250.4
4.87714e-08; -159576; -7104.92
4.63927e-08; -159576; -23607.6
4.413e-08; -159576; -29018
4.19776e-08; -159576; -34024.1
3.99302e-08; -159576; -8885.65
3.79827e-08; -159576; -7772.87
3.61302e-08; -159576; -11874
3.4368e-08; -159576; -3008.21
3.26918e-08; -159576; -8090.06
3.10973e-08; -159576; -24587.8
2.95806e-08; -159576; -26576.9
2.81379e-08; -159576; -56573.7
2.67655e-08; -159576; -23154.2
2.54601e-08; -159576; -22410.1
2.42183e-08; -159576; -41380.9
2.30371e-08; -159576; -2663.51
2.19135e-08; -159576; -4562.39
2.08447e-08; -159576; -33.2044
1.98281e-08; -159576; -3268.85
1.8861e-08; -159576; -44588.7
1.79411e-08; -159576; -10076.3
1.70661e-08; -159576; -2886.8
1.62337e-08; -159576; -28153.4
1.54419e-08; -159576; -10786.4
1.46888e-08; -159576; -23803
1.39724e-08; -159576; -28497.9
1.32909e-08; -159576; -17106
1.26427e-08; -159576; -4507.69
1.2026e-08; -159576; -533.774
1.14395e-08; -159576; -21072
1.08816e-08; -159576; -25819.6
1.03508e-08; -159576; -17441.8
9.84599e-09; -159576; -15340
9.36577e-09; -159576; -14315.5
8.90897e-09; -159576; -3375.7
8.47445e-09; -159576; -24312.6
8.06113e-09; -159576; 0
7.66797e-09; -159576; -9008.14
7.29398e-09; -159576; -22277.7
6.93823e-09; -159576; -2146.07
6.59983e-09; -159576; -22544.9
6.27794e-09; -159576; -24060.7
5.97174e-09; -159576; -37880.9
5.68048e-09; -159576; -17628.5
5.40343e-09; -159576; -36123.7
5.13989e-09; -159576; -1205.4
4.8892e-09; -159576; -50613.2
4.65074e-09; -159576; -8658.56
4.42391e-09; -159576; -10461.9
4.20814e-09; -159576; -22902
4.0029e-09; -159576; -30131.5
3.80767e-09; -159576; 0
3.62195e-09; -159576; -26146
3.4453e-09; -159576; -2059.54
3.27726e-09; -159576; -21955.7
3.11742e-09; -159576; -20927.7
2.96538e-09; -159576; -18532.2
2.82075e-09; -159576; -13061.9
2.68317e-09; -159576; -104935
2.5523e-09; -159576; -10051.7
2.42782e-09; -159576; -16435.7
2.30941e-09; -159576; -57226.2
2.19677e-09; -159576; -4012.08
2.08963e-09; -159576; -21405.9
1.98771e-09; -159576; -17259
1.89076e-09; -159576; -32693.1
1.79855e-09; -159576; -7002.81
1.71083e-09; -159576; -41928.9
1.62738e-09; -159576; -27971.4
1.54801e-09; -159576; -18299.5
1.47251e-09; -159576; -24192
1.40069e-09; -159576; -24469.6
1.33238e-09; -159576; -8643.09
1.26739e-09; -159576; -1926.48
1.20558e-09; -159576; -10340.5
1.14678e-09; -159576; -23211.8
1.09085e-09; -159576; -23208.4
1.03764e-09; -159576; -16570.7
9.87034e-10; -159576; -32127.8
9.38893e-10; -159576; -16918.6
8.931e-10; -159576; -21564.6
8.49541e-10; -159576; -34466.2
8.08107e-10; -159576; -12095.7
7.68693e-10; -159576; -11723.4
7.31201e-10; -159576; -3094.68
6.95539e-10; -159576; -22507.1
6.61615e-10; -159576; -6804.74
6.29346e-10; -159576; -35846.8
5.98651e-10; -159576; -18305.6
5.69453e-10; -159576; -9091.84
5.41679e-10; -159576; -18595.2
5.1526e-10; -159576; -18988.1
4.90129e-10; -159576; -4579.53
4.66224e-10; -159576; -26625.2
4.43485e-10; -159576; -11315.6
4.21855e-10; -159576; -3823.29
4.0128e-10; -159576; -12833.5
3.81708e-10; -159576; -7240.95
3.63091e-10; -159576; -11337.1
3.45382e-10; -159576; -29222.2
3.28537e-10; -159576; -74120.4
3.12513e-10; -159576; -20975.5
2.97271e-10; -159576; -13034.2
2.82772e-10; -159576; -42370.7
2.68981e-10; -159576; -15669.1
2.55862e-10; -159576; -4507.69
2.43382e-10; -159576; -24087.4
2.31512e-10; -159576; -34560
2.2022e-10; -159576; -7247.24
2.0948e-10; -159576; -21805.6
1.99263e-10; -159576; -9081.53
1.89544e-10; -159576; -13825.9
1.80299e-10; -159576; -21989.1
1.71506e-10; -159576; -88392.8
1.63141e-10; -159576; -6134.03
1.55184e-10; -159576; -11703.1
1.47615e-10; -159576; -23019.3
1.40416e-10; -159576; -11975.8
1.33567e-10; -159576; -9037.81
1.27053e-10; -159576; 0
1.20856e-10; -159576; -20033.9
1.14961e-10; -159576; -2905.09
1.09354e-10; -159576; -3172.68
1.04021e-10; -159576; -14893.1
9.89475e-11; -159576; -37146.5
9.41215e-11; -159576; -11960.3
8.95309e-11; -159576; -2012.7
8.51642e-11; -159576; -12381.4
8.10105e-11; -159576; -5710.53
7.70594e-11; -159576; -27408.9
7.3301e-11; -159576; -16837
6.97259e-11; -159576; -28466.6
6.63251e-11; -159576; -29608.7
6.30903e-11; -159576; -6860.52
6.00132e-11; -159576; -31770.6
5.70862e-11; -159576; 0
5.43019e-11; -159576; -15817
5.16534e-11; -159576; -11811.7
4.91341e-11; -159576; -13185.5
4.67377e-11; -159576; -5710.53
4.44582e-11; -159576; -70984.8
4.22898e-11; -159576; -9172.33
4.02272e-11; -159576; -2179.7
3.82652e-11; -159576; -21758.7
3.63989e-11; -159576; 0
3.46236e-11; -159576; -24320.6
3.29349e-11; -159576; -5359.74
3.13286e-11; -159576; -4143.76
2.98006e-11; -159576; -14216.3
2.83472e-11; -159576; -32362.7
2.69646e-11; -159576; -1543.48
2.56494e-11; -159576; -42527.4
2.43984e-11; -159576; -24024.2
2.32085e-11; -159576; -17436.1
2.20765e-11; -159576; -11750.4
2.09998e-11; -159576; -2843.76
1.99756e-11; -159576; -3222.12
1.90013e-11; -159576; -2994.82
1.80745e-11; -159576; -13107
1.7193e-11; -159576; -3689.15
1.63544e-11; -159576; -33339.9
1.55568e-11; -159576; -4698.18
1.4798e-11; -159576; -5277.97
1.40763e-11; -159576; -5798.94
1.33897e-11; -159576; -7834.55
1.27367e-11; -159576; -7955.84
1.21155e-11; -159576; -16562.7
1.15246e-11; -159576; -38530.6
1.09625e-11; -159576; 0
1.04278e-11; -159576; -28835.9
9.91922e-12; -159576; -17629.3
9.43543e-12; -159576; -27938.5
8.97523e-12; -159576; -24311.2
8.53749e-12; -159576; -56179.7
8.12109e-12; -159576; -15037.5
7.725e-12; -159576; -13023.9
7.34823e-12; -159576; -20829.5
6.98983e-12; -159576; -8509.79
6.64892e-12; -159576; -25944.5
6.32463e-12; -159576; -25328.9
6.01616e-12; -159576; -10569.2
5.72273e-12; -159576; -27345.2
5.44362e-12; -159576; -21617.4
5.17812e-12; -159576; -24060.7
4.92557e-12; -159576; -61714.7
4.68533e-12; -159576; -30620.2
4.45681e-12; -159576; -13158.1
4.23944e-12; -159576; -20421.9
4.03267e-12; -159576; -20975.5
3.83599e-12; -159576; -3762.51
3.64889e-12; -159576; -17353.5
3.47093e-12; -159576; -67183.1
3.30164e-12; -159576; -19353.7
3.14061e-12; -159576; -12250.6
2.98743e-12; -159576; -3692.96
2.84173e-12; -159576; -4400.39
2.70313e-12; -159576; -12304.4
2.57129e-12; -159576; 0
2.44588e-12; -159576; -43359.4
2.32659e-12; -159576; -19148.1
2.21311e-12; -159576; -15381.3
2.10517e-12; -159576; -514.062
2.0025e-12; -159576; -30124
1.90483e-12; -159576; -26797.6
1.81192e-12; -159576; -25481.4
1.72355e-12; -159576; -6279.26
1.63949e-12; -159576; -19431.5
1.55953e-12; -159576; -1964.53
1.48346e-12; -159576; -4816.33
1.41111e-12; -159576; -24132.5
1.34229e-12; -159576; -36418.8
1.27682e-12; -159576; -29983.5
1.21454e-12; -159576; -171.954
1.15531e-12; -159576; -17318.4
1.09896e-12; -159576; -14832.8
1.04536e-12; -159576; -26608.6
9.94375e-13; -159576; -2784.15
9.45876e-13; -159576; -38394.5
8.99743e-13; -159576; -21396.8
8.5586e-13; -159576; -9784.95
8.14117e-13; -159576; -2885.47
7.7441e-13; -159576; -9210.76
7.3664e-13; -159576; -6079.7
7.00712e-13; -159576; -4917.44
6.66536e-13; -159576; -61287.1
6.34027e-13; -159576; -19557.1
6.03104e-13; -159576; -28515.9
5.73689e-13; -159576; -54171.3
5.45708e-13; -159576; -21453.1
5.19092e-13; -159576; -6668.15
4.93775e-13; -159576; -25185.5
4.69692e-13; -159576; -5561.9
4.46784e-13; -159576; -17817.6
4.24993e-13; -159576; -34536.3
4.04264e-13; -159576; -19276.7
3.84547e-13; -159576; -8864.59
3.65792e-13; -159576; -17403.4
3.47951e-13; -159576; -13416.4
3.3098e-13; -159576; -39988
3.14838e-13; -159576; -14666.3
2.99482e-13; -159576; -23157.5
2.84875e-13; -159576; -4330.19
2.70981e-13; -159576; -3621.34
2.57765e-13; -159576; -39409
2.45193e-13; -159576; -17856.7
2.33234e-13; -159576; -22429.7
2.21858e-13; -159576; -35580.7
2.11038e-13; -159576; -8071.2
2.00745e-13; -159576; -27408.9
1.90954e-13; -159576; -3756.99
1.8164e-13; -159576; -7703.9
1.72781e-13; -159576; -22329.9
1.64354e-13; -159576; -22334.2
